"disease","run_id","year","age","country","country_name","cohort_size","deaths","cases","dalys"
"JE",20,2038,5,"IND","India","","","",""
"JE",1,2039,5,"IND","India","","","",""
"JE",2,2039,5,"IND","India","","","",""
"JE",3,2039,5,"IND","India","","","",""
"JE",4,2039,5,"IND","India","","","",""
"JE",5,2039,5,"IND","India","","","",""
"JE",6,2039,5,"IND","India","","","",""
"JE",7,2039,5,"IND","India","","","",""
"JE",8,2039,5,"IND","India","","","",""
"JE",9,2039,5,"IND","India","","","",""
"JE",10,2039,5,"IND","India","","","",""
"JE",11,2039,5,"IND","India","","","",""
"JE",12,2039,5,"IND","India","","","",""
"JE",13,2039,5,"IND","India","","","",""
"JE",14,2039,5,"IND","India","","","",""
"JE",15,2039,5,"IND","India","","","",""
"JE",16,2039,5,"IND","India","","","",""
"JE",17,2039,5,"IND","India","","","",""
"JE",18,2039,5,"IND","India","","","",""
"JE",19,2039,5,"IND","India","","","",""
"JE",20,2039,5,"IND","India","","","",""
"JE",1,2040,5,"IND","India","","","",""
"JE",2,2040,5,"IND","India","","","",""
"JE",3,2040,5,"IND","India","","","",""
"JE",4,2040,5,"IND","India","","","",""
"JE",5,2040,5,"IND","India","","","",""
"JE",6,2040,5,"IND","India","","","",""
"JE",7,2040,5,"IND","India","","","",""
"JE",8,2040,5,"IND","India","","","",""
"JE",9,2040,5,"IND","India","","","",""
"JE",10,2040,5,"IND","India","","","",""
"JE",11,2040,5,"IND","India","","","",""
"JE",12,2040,5,"IND","India","","","",""
"JE",13,2040,5,"IND","India","","","",""
"JE",14,2040,5,"IND","India","","","",""
"JE",15,2040,5,"IND","India","","","",""
"JE",16,2040,5,"IND","India","","","",""
"JE",17,2040,5,"IND","India","","","",""
"JE",18,2040,5,"IND","India","","","",""
"JE",19,2040,5,"IND","India","","","",""
"JE",20,2040,5,"IND","India","","","",""
"JE",1,2041,5,"IND","India","","","",""
"JE",2,2041,5,"IND","India","","","",""
"JE",3,2041,5,"IND","India","","","",""
"JE",4,2041,5,"IND","India","","","",""
"JE",5,2041,5,"IND","India","","","",""
"JE",6,2041,5,"IND","India","","","",""
"JE",7,2041,5,"IND","India","","","",""
"JE",8,2041,5,"IND","India","","","",""
"JE",9,2041,5,"IND","India","","","",""
"JE",10,2041,5,"IND","India","","","",""
"JE",11,2041,5,"IND","India","","","",""
"JE",12,2041,5,"IND","India","","","",""
"JE",13,2041,5,"IND","India","","","",""
"JE",14,2041,5,"IND","India","","","",""
"JE",15,2041,5,"IND","India","","","",""
"JE",16,2041,5,"IND","India","","","",""
"JE",17,2041,5,"IND","India","","","",""
"JE",18,2041,5,"IND","India","","","",""
"JE",19,2041,5,"IND","India","","","",""
"JE",20,2041,5,"IND","India","","","",""
"JE",1,2042,5,"IND","India","","","",""
"JE",2,2042,5,"IND","India","","","",""
"JE",3,2042,5,"IND","India","","","",""
"JE",4,2042,5,"IND","India","","","",""
"JE",5,2042,5,"IND","India","","","",""
"JE",6,2042,5,"IND","India","","","",""
"JE",7,2042,5,"IND","India","","","",""
"JE",8,2042,5,"IND","India","","","",""
"JE",9,2042,5,"IND","India","","","",""
"JE",10,2042,5,"IND","India","","","",""
"JE",11,2042,5,"IND","India","","","",""
"JE",12,2042,5,"IND","India","","","",""
"JE",13,2042,5,"IND","India","","","",""
"JE",14,2042,5,"IND","India","","","",""
"JE",15,2042,5,"IND","India","","","",""
"JE",16,2042,5,"IND","India","","","",""
"JE",17,2042,5,"IND","India","","","",""
"JE",18,2042,5,"IND","India","","","",""
"JE",19,2042,5,"IND","India","","","",""
"JE",20,2042,5,"IND","India","","","",""
"JE",1,2043,5,"IND","India","","","",""
"JE",2,2043,5,"IND","India","","","",""
"JE",3,2043,5,"IND","India","","","",""
"JE",4,2043,5,"IND","India","","","",""
"JE",5,2043,5,"IND","India","","","",""
"JE",6,2043,5,"IND","India","","","",""
"JE",7,2043,5,"IND","India","","","",""
"JE",8,2043,5,"IND","India","","","",""
"JE",9,2043,5,"IND","India","","","",""
"JE",10,2043,5,"IND","India","","","",""
"JE",11,2043,5,"IND","India","","","",""
"JE",12,2043,5,"IND","India","","","",""
"JE",13,2043,5,"IND","India","","","",""
"JE",14,2043,5,"IND","India","","","",""
"JE",15,2043,5,"IND","India","","","",""
"JE",16,2043,5,"IND","India","","","",""
"JE",17,2043,5,"IND","India","","","",""
"JE",18,2043,5,"IND","India","","","",""
"JE",19,2043,5,"IND","India","","","",""
"JE",20,2043,5,"IND","India","","","",""
"JE",1,2044,5,"IND","India","","","",""
"JE",2,2044,5,"IND","India","","","",""
"JE",3,2044,5,"IND","India","","","",""
"JE",4,2044,5,"IND","India","","","",""
"JE",5,2044,5,"IND","India","","","",""
"JE",6,2044,5,"IND","India","","","",""
"JE",7,2044,5,"IND","India","","","",""
"JE",8,2044,5,"IND","India","","","",""
"JE",9,2044,5,"IND","India","","","",""
"JE",10,2044,5,"IND","India","","","",""
"JE",11,2044,5,"IND","India","","","",""
"JE",12,2044,5,"IND","India","","","",""
"JE",13,2044,5,"IND","India","","","",""
"JE",14,2044,5,"IND","India","","","",""
"JE",15,2044,5,"IND","India","","","",""
"JE",16,2044,5,"IND","India","","","",""
"JE",17,2044,5,"IND","India","","","",""
"JE",18,2044,5,"IND","India","","","",""
"JE",19,2044,5,"IND","India","","","",""
"JE",20,2044,5,"IND","India","","","",""
"JE",1,2000,6,"IND","India","","","",""
"JE",2,2000,6,"IND","India","","","",""
"JE",3,2000,6,"IND","India","","","",""
"JE",4,2000,6,"IND","India","","","",""
"JE",5,2000,6,"IND","India","","","",""
"JE",6,2000,6,"IND","India","","","",""
"JE",7,2000,6,"IND","India","","","",""
"JE",8,2000,6,"IND","India","","","",""
"JE",9,2000,6,"IND","India","","","",""
"JE",10,2000,6,"IND","India","","","",""
"JE",11,2000,6,"IND","India","","","",""
"JE",12,2000,6,"IND","India","","","",""
"JE",13,2000,6,"IND","India","","","",""
"JE",14,2000,6,"IND","India","","","",""
"JE",15,2000,6,"IND","India","","","",""
"JE",16,2000,6,"IND","India","","","",""
"JE",17,2000,6,"IND","India","","","",""
"JE",18,2000,6,"IND","India","","","",""
"JE",19,2000,6,"IND","India","","","",""
"JE",20,2000,6,"IND","India","","","",""
"JE",1,2001,6,"IND","India","","","",""
"JE",2,2001,6,"IND","India","","","",""
"JE",3,2001,6,"IND","India","","","",""
"JE",4,2001,6,"IND","India","","","",""
"JE",5,2001,6,"IND","India","","","",""
"JE",6,2001,6,"IND","India","","","",""
"JE",7,2001,6,"IND","India","","","",""
"JE",8,2001,6,"IND","India","","","",""
"JE",9,2001,6,"IND","India","","","",""
"JE",10,2001,6,"IND","India","","","",""
"JE",11,2001,6,"IND","India","","","",""
"JE",12,2001,6,"IND","India","","","",""
"JE",13,2001,6,"IND","India","","","",""
"JE",14,2001,6,"IND","India","","","",""
"JE",15,2001,6,"IND","India","","","",""
"JE",16,2001,6,"IND","India","","","",""
"JE",17,2001,6,"IND","India","","","",""
"JE",18,2001,6,"IND","India","","","",""
"JE",19,2001,6,"IND","India","","","",""
"JE",20,2001,6,"IND","India","","","",""
"JE",1,2002,6,"IND","India","","","",""
"JE",2,2002,6,"IND","India","","","",""
"JE",3,2002,6,"IND","India","","","",""
"JE",4,2002,6,"IND","India","","","",""
"JE",5,2002,6,"IND","India","","","",""
"JE",6,2002,6,"IND","India","","","",""
"JE",7,2002,6,"IND","India","","","",""
"JE",8,2002,6,"IND","India","","","",""
"JE",9,2002,6,"IND","India","","","",""
"JE",10,2002,6,"IND","India","","","",""
"JE",11,2002,6,"IND","India","","","",""
"JE",12,2002,6,"IND","India","","","",""
"JE",13,2002,6,"IND","India","","","",""
"JE",14,2002,6,"IND","India","","","",""
"JE",15,2002,6,"IND","India","","","",""
"JE",16,2002,6,"IND","India","","","",""
"JE",17,2002,6,"IND","India","","","",""
"JE",18,2002,6,"IND","India","","","",""
"JE",19,2002,6,"IND","India","","","",""
"JE",20,2002,6,"IND","India","","","",""
"JE",1,2003,6,"IND","India","","","",""
"JE",2,2003,6,"IND","India","","","",""
"JE",3,2003,6,"IND","India","","","",""
"JE",4,2003,6,"IND","India","","","",""
"JE",5,2003,6,"IND","India","","","",""
"JE",6,2003,6,"IND","India","","","",""
"JE",7,2003,6,"IND","India","","","",""
"JE",8,2003,6,"IND","India","","","",""
"JE",9,2003,6,"IND","India","","","",""
"JE",10,2003,6,"IND","India","","","",""
"JE",11,2003,6,"IND","India","","","",""
"JE",12,2003,6,"IND","India","","","",""
"JE",13,2003,6,"IND","India","","","",""
"JE",14,2003,6,"IND","India","","","",""
"JE",15,2003,6,"IND","India","","","",""
"JE",16,2003,6,"IND","India","","","",""
"JE",17,2003,6,"IND","India","","","",""
"JE",18,2003,6,"IND","India","","","",""
"JE",19,2003,6,"IND","India","","","",""
"JE",20,2003,6,"IND","India","","","",""
"JE",1,2004,6,"IND","India","","","",""
"JE",2,2004,6,"IND","India","","","",""
"JE",3,2004,6,"IND","India","","","",""
"JE",4,2004,6,"IND","India","","","",""
"JE",5,2004,6,"IND","India","","","",""
"JE",6,2004,6,"IND","India","","","",""
"JE",7,2004,6,"IND","India","","","",""
"JE",8,2004,6,"IND","India","","","",""
"JE",9,2004,6,"IND","India","","","",""
"JE",10,2004,6,"IND","India","","","",""
"JE",11,2004,6,"IND","India","","","",""
"JE",12,2004,6,"IND","India","","","",""
"JE",13,2004,6,"IND","India","","","",""
"JE",14,2004,6,"IND","India","","","",""
"JE",15,2004,6,"IND","India","","","",""
"JE",16,2004,6,"IND","India","","","",""
"JE",17,2004,6,"IND","India","","","",""
"JE",18,2004,6,"IND","India","","","",""
"JE",19,2004,6,"IND","India","","","",""
"JE",20,2004,6,"IND","India","","","",""
"JE",1,2005,6,"IND","India","","","",""
"JE",2,2005,6,"IND","India","","","",""
"JE",3,2005,6,"IND","India","","","",""
"JE",4,2005,6,"IND","India","","","",""
"JE",5,2005,6,"IND","India","","","",""
"JE",6,2005,6,"IND","India","","","",""
"JE",7,2005,6,"IND","India","","","",""
"JE",8,2005,6,"IND","India","","","",""
"JE",9,2005,6,"IND","India","","","",""
"JE",10,2005,6,"IND","India","","","",""
"JE",11,2005,6,"IND","India","","","",""
"JE",12,2005,6,"IND","India","","","",""
"JE",13,2005,6,"IND","India","","","",""
"JE",14,2005,6,"IND","India","","","",""
"JE",15,2005,6,"IND","India","","","",""
"JE",16,2005,6,"IND","India","","","",""
"JE",17,2005,6,"IND","India","","","",""
"JE",18,2005,6,"IND","India","","","",""
"JE",19,2005,6,"IND","India","","","",""
"JE",20,2005,6,"IND","India","","","",""
"JE",1,2006,6,"IND","India","","","",""
"JE",2,2006,6,"IND","India","","","",""
"JE",3,2006,6,"IND","India","","","",""
"JE",4,2006,6,"IND","India","","","",""
"JE",5,2006,6,"IND","India","","","",""
"JE",6,2006,6,"IND","India","","","",""
"JE",7,2006,6,"IND","India","","","",""
"JE",8,2006,6,"IND","India","","","",""
"JE",9,2006,6,"IND","India","","","",""
"JE",10,2006,6,"IND","India","","","",""
"JE",11,2006,6,"IND","India","","","",""
"JE",12,2006,6,"IND","India","","","",""
"JE",13,2006,6,"IND","India","","","",""
"JE",14,2006,6,"IND","India","","","",""
"JE",15,2006,6,"IND","India","","","",""
"JE",16,2006,6,"IND","India","","","",""
"JE",17,2006,6,"IND","India","","","",""
"JE",18,2006,6,"IND","India","","","",""
"JE",19,2006,6,"IND","India","","","",""
"JE",20,2006,6,"IND","India","","","",""
"JE",1,2007,6,"IND","India","","","",""
"JE",2,2007,6,"IND","India","","","",""
"JE",3,2007,6,"IND","India","","","",""
"JE",4,2007,6,"IND","India","","","",""
"JE",5,2007,6,"IND","India","","","",""
"JE",6,2007,6,"IND","India","","","",""
"JE",7,2007,6,"IND","India","","","",""
"JE",8,2007,6,"IND","India","","","",""
"JE",9,2007,6,"IND","India","","","",""
"JE",10,2007,6,"IND","India","","","",""
"JE",11,2007,6,"IND","India","","","",""
"JE",12,2007,6,"IND","India","","","",""
"JE",13,2007,6,"IND","India","","","",""
"JE",14,2007,6,"IND","India","","","",""
"JE",15,2007,6,"IND","India","","","",""
"JE",16,2007,6,"IND","India","","","",""
"JE",17,2007,6,"IND","India","","","",""
"JE",18,2007,6,"IND","India","","","",""
"JE",19,2007,6,"IND","India","","","",""
"JE",20,2007,6,"IND","India","","","",""
"JE",1,2008,6,"IND","India","","","",""
"JE",2,2008,6,"IND","India","","","",""
"JE",3,2008,6,"IND","India","","","",""
"JE",4,2008,6,"IND","India","","","",""
"JE",5,2008,6,"IND","India","","","",""
"JE",6,2008,6,"IND","India","","","",""
"JE",7,2008,6,"IND","India","","","",""
"JE",8,2008,6,"IND","India","","","",""
"JE",9,2008,6,"IND","India","","","",""
"JE",10,2008,6,"IND","India","","","",""
"JE",11,2008,6,"IND","India","","","",""
"JE",12,2008,6,"IND","India","","","",""
"JE",13,2008,6,"IND","India","","","",""
"JE",14,2008,6,"IND","India","","","",""
"JE",15,2008,6,"IND","India","","","",""
"JE",16,2008,6,"IND","India","","","",""
"JE",17,2008,6,"IND","India","","","",""
"JE",18,2008,6,"IND","India","","","",""
"JE",19,2008,6,"IND","India","","","",""
"JE",20,2008,6,"IND","India","","","",""
"JE",1,2009,6,"IND","India","","","",""
"JE",2,2009,6,"IND","India","","","",""
"JE",3,2009,6,"IND","India","","","",""
"JE",4,2009,6,"IND","India","","","",""
"JE",5,2009,6,"IND","India","","","",""
"JE",6,2009,6,"IND","India","","","",""
"JE",7,2009,6,"IND","India","","","",""
"JE",8,2009,6,"IND","India","","","",""
"JE",9,2009,6,"IND","India","","","",""
"JE",10,2009,6,"IND","India","","","",""
"JE",11,2009,6,"IND","India","","","",""
"JE",12,2009,6,"IND","India","","","",""
"JE",13,2009,6,"IND","India","","","",""
"JE",14,2009,6,"IND","India","","","",""
"JE",15,2009,6,"IND","India","","","",""
"JE",16,2009,6,"IND","India","","","",""
"JE",17,2009,6,"IND","India","","","",""
"JE",18,2009,6,"IND","India","","","",""
"JE",19,2009,6,"IND","India","","","",""
"JE",20,2009,6,"IND","India","","","",""
"JE",1,2010,6,"IND","India","","","",""
"JE",2,2010,6,"IND","India","","","",""
"JE",3,2010,6,"IND","India","","","",""
"JE",4,2010,6,"IND","India","","","",""
"JE",5,2010,6,"IND","India","","","",""
"JE",6,2010,6,"IND","India","","","",""
"JE",7,2010,6,"IND","India","","","",""
"JE",8,2010,6,"IND","India","","","",""
"JE",9,2010,6,"IND","India","","","",""
"JE",10,2010,6,"IND","India","","","",""
"JE",11,2010,6,"IND","India","","","",""
"JE",12,2010,6,"IND","India","","","",""
"JE",13,2010,6,"IND","India","","","",""
"JE",14,2010,6,"IND","India","","","",""
"JE",15,2010,6,"IND","India","","","",""
"JE",16,2010,6,"IND","India","","","",""
"JE",17,2010,6,"IND","India","","","",""
"JE",18,2010,6,"IND","India","","","",""
"JE",19,2010,6,"IND","India","","","",""
"JE",20,2010,6,"IND","India","","","",""
"JE",1,2011,6,"IND","India","","","",""
"JE",2,2011,6,"IND","India","","","",""
"JE",3,2011,6,"IND","India","","","",""
"JE",4,2011,6,"IND","India","","","",""
"JE",5,2011,6,"IND","India","","","",""
"JE",6,2011,6,"IND","India","","","",""
"JE",7,2011,6,"IND","India","","","",""
"JE",8,2011,6,"IND","India","","","",""
"JE",9,2011,6,"IND","India","","","",""
"JE",10,2011,6,"IND","India","","","",""
"JE",11,2011,6,"IND","India","","","",""
"JE",12,2011,6,"IND","India","","","",""
"JE",13,2011,6,"IND","India","","","",""
"JE",14,2011,6,"IND","India","","","",""
"JE",15,2011,6,"IND","India","","","",""
"JE",16,2011,6,"IND","India","","","",""
"JE",17,2011,6,"IND","India","","","",""
"JE",18,2011,6,"IND","India","","","",""
"JE",19,2011,6,"IND","India","","","",""
"JE",20,2011,6,"IND","India","","","",""
"JE",1,2012,6,"IND","India","","","",""
"JE",2,2012,6,"IND","India","","","",""
"JE",3,2012,6,"IND","India","","","",""
"JE",4,2012,6,"IND","India","","","",""
"JE",5,2012,6,"IND","India","","","",""
"JE",6,2012,6,"IND","India","","","",""
"JE",7,2012,6,"IND","India","","","",""
"JE",8,2012,6,"IND","India","","","",""
"JE",9,2012,6,"IND","India","","","",""
"JE",10,2012,6,"IND","India","","","",""
"JE",11,2012,6,"IND","India","","","",""
"JE",12,2012,6,"IND","India","","","",""
"JE",13,2012,6,"IND","India","","","",""
"JE",14,2012,6,"IND","India","","","",""
"JE",15,2012,6,"IND","India","","","",""
"JE",16,2012,6,"IND","India","","","",""
"JE",17,2012,6,"IND","India","","","",""
"JE",18,2012,6,"IND","India","","","",""
"JE",19,2012,6,"IND","India","","","",""
"JE",20,2012,6,"IND","India","","","",""
"JE",1,2013,6,"IND","India","","","",""
"JE",2,2013,6,"IND","India","","","",""
"JE",3,2013,6,"IND","India","","","",""
"JE",4,2013,6,"IND","India","","","",""
"JE",5,2013,6,"IND","India","","","",""
"JE",6,2013,6,"IND","India","","","",""
"JE",7,2013,6,"IND","India","","","",""
"JE",8,2013,6,"IND","India","","","",""
"JE",9,2013,6,"IND","India","","","",""
"JE",10,2013,6,"IND","India","","","",""
"JE",11,2013,6,"IND","India","","","",""
"JE",12,2013,6,"IND","India","","","",""
"JE",13,2013,6,"IND","India","","","",""
"JE",14,2013,6,"IND","India","","","",""
"JE",15,2013,6,"IND","India","","","",""
"JE",16,2013,6,"IND","India","","","",""
"JE",17,2013,6,"IND","India","","","",""
"JE",18,2013,6,"IND","India","","","",""
"JE",19,2013,6,"IND","India","","","",""
"JE",20,2013,6,"IND","India","","","",""
"JE",1,2014,6,"IND","India","","","",""
"JE",2,2014,6,"IND","India","","","",""
"JE",3,2014,6,"IND","India","","","",""
"JE",4,2014,6,"IND","India","","","",""
"JE",5,2014,6,"IND","India","","","",""
"JE",6,2014,6,"IND","India","","","",""
"JE",7,2014,6,"IND","India","","","",""
"JE",8,2014,6,"IND","India","","","",""
"JE",9,2014,6,"IND","India","","","",""
"JE",10,2014,6,"IND","India","","","",""
"JE",11,2014,6,"IND","India","","","",""
"JE",12,2014,6,"IND","India","","","",""
"JE",13,2014,6,"IND","India","","","",""
"JE",14,2014,6,"IND","India","","","",""
"JE",15,2014,6,"IND","India","","","",""
"JE",16,2014,6,"IND","India","","","",""
"JE",17,2014,6,"IND","India","","","",""
"JE",18,2014,6,"IND","India","","","",""
"JE",19,2014,6,"IND","India","","","",""
"JE",20,2014,6,"IND","India","","","",""
"JE",1,2015,6,"IND","India","","","",""
"JE",2,2015,6,"IND","India","","","",""
"JE",3,2015,6,"IND","India","","","",""
"JE",4,2015,6,"IND","India","","","",""
"JE",5,2015,6,"IND","India","","","",""
"JE",6,2015,6,"IND","India","","","",""
"JE",7,2015,6,"IND","India","","","",""
"JE",8,2015,6,"IND","India","","","",""
"JE",9,2015,6,"IND","India","","","",""
"JE",10,2015,6,"IND","India","","","",""
"JE",11,2015,6,"IND","India","","","",""
"JE",12,2015,6,"IND","India","","","",""
"JE",13,2015,6,"IND","India","","","",""
"JE",14,2015,6,"IND","India","","","",""
"JE",15,2015,6,"IND","India","","","",""
"JE",16,2015,6,"IND","India","","","",""
"JE",17,2015,6,"IND","India","","","",""
"JE",18,2015,6,"IND","India","","","",""
"JE",19,2015,6,"IND","India","","","",""
"JE",20,2015,6,"IND","India","","","",""
"JE",1,2016,6,"IND","India","","","",""
"JE",2,2016,6,"IND","India","","","",""
"JE",3,2016,6,"IND","India","","","",""
"JE",4,2016,6,"IND","India","","","",""
"JE",5,2016,6,"IND","India","","","",""
"JE",6,2016,6,"IND","India","","","",""
"JE",7,2016,6,"IND","India","","","",""
"JE",8,2016,6,"IND","India","","","",""
"JE",9,2016,6,"IND","India","","","",""
"JE",10,2016,6,"IND","India","","","",""
"JE",11,2016,6,"IND","India","","","",""
"JE",12,2016,6,"IND","India","","","",""
"JE",13,2016,6,"IND","India","","","",""
"JE",14,2016,6,"IND","India","","","",""
"JE",15,2016,6,"IND","India","","","",""
"JE",16,2016,6,"IND","India","","","",""
"JE",17,2016,6,"IND","India","","","",""
"JE",18,2016,6,"IND","India","","","",""
"JE",19,2016,6,"IND","India","","","",""
"JE",20,2016,6,"IND","India","","","",""
"JE",1,2017,6,"IND","India","","","",""
"JE",2,2017,6,"IND","India","","","",""
"JE",3,2017,6,"IND","India","","","",""
"JE",4,2017,6,"IND","India","","","",""
"JE",5,2017,6,"IND","India","","","",""
"JE",6,2017,6,"IND","India","","","",""
"JE",7,2017,6,"IND","India","","","",""
"JE",8,2017,6,"IND","India","","","",""
"JE",9,2017,6,"IND","India","","","",""
"JE",10,2017,6,"IND","India","","","",""
"JE",11,2017,6,"IND","India","","","",""
"JE",12,2017,6,"IND","India","","","",""
"JE",13,2017,6,"IND","India","","","",""
"JE",14,2017,6,"IND","India","","","",""
"JE",15,2017,6,"IND","India","","","",""
"JE",16,2017,6,"IND","India","","","",""
"JE",17,2017,6,"IND","India","","","",""
"JE",18,2017,6,"IND","India","","","",""
"JE",19,2017,6,"IND","India","","","",""
"JE",20,2017,6,"IND","India","","","",""
"JE",1,2018,6,"IND","India","","","",""
"JE",2,2018,6,"IND","India","","","",""
"JE",3,2018,6,"IND","India","","","",""
"JE",4,2018,6,"IND","India","","","",""
"JE",5,2018,6,"IND","India","","","",""
"JE",6,2018,6,"IND","India","","","",""
"JE",7,2018,6,"IND","India","","","",""
"JE",8,2018,6,"IND","India","","","",""
"JE",9,2018,6,"IND","India","","","",""
"JE",10,2018,6,"IND","India","","","",""
"JE",11,2018,6,"IND","India","","","",""
"JE",12,2018,6,"IND","India","","","",""
"JE",13,2018,6,"IND","India","","","",""
"JE",14,2018,6,"IND","India","","","",""
"JE",15,2018,6,"IND","India","","","",""
"JE",16,2018,6,"IND","India","","","",""
"JE",17,2018,6,"IND","India","","","",""
"JE",18,2018,6,"IND","India","","","",""
"JE",19,2018,6,"IND","India","","","",""
"JE",20,2018,6,"IND","India","","","",""
"JE",1,2019,6,"IND","India","","","",""
"JE",2,2019,6,"IND","India","","","",""
"JE",3,2019,6,"IND","India","","","",""
"JE",4,2019,6,"IND","India","","","",""
"JE",5,2019,6,"IND","India","","","",""
"JE",6,2019,6,"IND","India","","","",""
"JE",7,2019,6,"IND","India","","","",""
"JE",8,2019,6,"IND","India","","","",""
"JE",9,2019,6,"IND","India","","","",""
"JE",10,2019,6,"IND","India","","","",""
"JE",11,2019,6,"IND","India","","","",""
"JE",12,2019,6,"IND","India","","","",""
"JE",13,2019,6,"IND","India","","","",""
"JE",14,2019,6,"IND","India","","","",""
"JE",15,2019,6,"IND","India","","","",""
"JE",16,2019,6,"IND","India","","","",""
"JE",17,2019,6,"IND","India","","","",""
"JE",18,2019,6,"IND","India","","","",""
"JE",19,2019,6,"IND","India","","","",""
"JE",20,2019,6,"IND","India","","","",""
"JE",1,2020,6,"IND","India","","","",""
"JE",2,2020,6,"IND","India","","","",""
"JE",3,2020,6,"IND","India","","","",""
"JE",4,2020,6,"IND","India","","","",""
"JE",5,2020,6,"IND","India","","","",""
"JE",6,2020,6,"IND","India","","","",""
"JE",7,2020,6,"IND","India","","","",""
"JE",8,2020,6,"IND","India","","","",""
"JE",9,2020,6,"IND","India","","","",""
"JE",10,2020,6,"IND","India","","","",""
"JE",11,2020,6,"IND","India","","","",""
"JE",12,2020,6,"IND","India","","","",""
"JE",13,2020,6,"IND","India","","","",""
"JE",14,2020,6,"IND","India","","","",""
"JE",15,2020,6,"IND","India","","","",""
"JE",16,2020,6,"IND","India","","","",""
"JE",17,2020,6,"IND","India","","","",""
"JE",18,2020,6,"IND","India","","","",""
"JE",19,2020,6,"IND","India","","","",""
"JE",20,2020,6,"IND","India","","","",""
"JE",1,2021,6,"IND","India","","","",""
"JE",2,2021,6,"IND","India","","","",""
"JE",3,2021,6,"IND","India","","","",""
"JE",4,2021,6,"IND","India","","","",""
"JE",5,2021,6,"IND","India","","","",""
"JE",6,2021,6,"IND","India","","","",""
"JE",7,2021,6,"IND","India","","","",""
"JE",8,2021,6,"IND","India","","","",""
"JE",9,2021,6,"IND","India","","","",""
"JE",10,2021,6,"IND","India","","","",""
"JE",11,2021,6,"IND","India","","","",""
"JE",12,2021,6,"IND","India","","","",""
"JE",13,2021,6,"IND","India","","","",""
"JE",14,2021,6,"IND","India","","","",""
"JE",15,2021,6,"IND","India","","","",""
"JE",16,2021,6,"IND","India","","","",""
"JE",17,2021,6,"IND","India","","","",""
"JE",18,2021,6,"IND","India","","","",""
"JE",19,2021,6,"IND","India","","","",""
"JE",20,2021,6,"IND","India","","","",""
"JE",1,2022,6,"IND","India","","","",""
"JE",2,2022,6,"IND","India","","","",""
"JE",3,2022,6,"IND","India","","","",""
"JE",4,2022,6,"IND","India","","","",""
"JE",5,2022,6,"IND","India","","","",""
"JE",6,2022,6,"IND","India","","","",""
"JE",7,2022,6,"IND","India","","","",""
"JE",8,2022,6,"IND","India","","","",""
"JE",9,2022,6,"IND","India","","","",""
"JE",10,2022,6,"IND","India","","","",""
"JE",11,2022,6,"IND","India","","","",""
"JE",12,2022,6,"IND","India","","","",""
"JE",13,2022,6,"IND","India","","","",""
"JE",14,2022,6,"IND","India","","","",""
"JE",15,2022,6,"IND","India","","","",""
"JE",16,2022,6,"IND","India","","","",""
"JE",17,2022,6,"IND","India","","","",""
"JE",18,2022,6,"IND","India","","","",""
"JE",19,2022,6,"IND","India","","","",""
"JE",20,2022,6,"IND","India","","","",""
"JE",1,2023,6,"IND","India","","","",""
"JE",2,2023,6,"IND","India","","","",""
"JE",3,2023,6,"IND","India","","","",""
"JE",4,2023,6,"IND","India","","","",""
"JE",5,2023,6,"IND","India","","","",""
"JE",6,2023,6,"IND","India","","","",""
"JE",7,2023,6,"IND","India","","","",""
"JE",8,2023,6,"IND","India","","","",""
"JE",9,2023,6,"IND","India","","","",""
"JE",10,2023,6,"IND","India","","","",""
"JE",11,2023,6,"IND","India","","","",""
"JE",12,2023,6,"IND","India","","","",""
"JE",13,2023,6,"IND","India","","","",""
"JE",14,2023,6,"IND","India","","","",""
"JE",15,2023,6,"IND","India","","","",""
"JE",16,2023,6,"IND","India","","","",""
"JE",17,2023,6,"IND","India","","","",""
"JE",18,2023,6,"IND","India","","","",""
"JE",19,2023,6,"IND","India","","","",""
"JE",20,2023,6,"IND","India","","","",""
"JE",1,2024,6,"IND","India","","","",""
"JE",2,2024,6,"IND","India","","","",""
"JE",3,2024,6,"IND","India","","","",""
"JE",4,2024,6,"IND","India","","","",""
"JE",5,2024,6,"IND","India","","","",""
"JE",6,2024,6,"IND","India","","","",""
"JE",7,2024,6,"IND","India","","","",""
"JE",8,2024,6,"IND","India","","","",""
"JE",9,2024,6,"IND","India","","","",""
"JE",10,2024,6,"IND","India","","","",""
"JE",11,2024,6,"IND","India","","","",""
"JE",12,2024,6,"IND","India","","","",""
"JE",13,2024,6,"IND","India","","","",""
"JE",14,2024,6,"IND","India","","","",""
"JE",15,2024,6,"IND","India","","","",""
"JE",16,2024,6,"IND","India","","","",""
"JE",17,2024,6,"IND","India","","","",""
"JE",18,2024,6,"IND","India","","","",""
"JE",19,2024,6,"IND","India","","","",""
"JE",20,2024,6,"IND","India","","","",""
"JE",1,2025,6,"IND","India","","","",""
"JE",2,2025,6,"IND","India","","","",""
"JE",3,2025,6,"IND","India","","","",""
"JE",4,2025,6,"IND","India","","","",""
"JE",5,2025,6,"IND","India","","","",""
"JE",6,2025,6,"IND","India","","","",""
"JE",7,2025,6,"IND","India","","","",""
"JE",8,2025,6,"IND","India","","","",""
"JE",9,2025,6,"IND","India","","","",""
"JE",10,2025,6,"IND","India","","","",""
"JE",11,2025,6,"IND","India","","","",""
"JE",12,2025,6,"IND","India","","","",""
"JE",13,2025,6,"IND","India","","","",""
